Ben Nelson	321	331	South Dakota	156	168	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Ben Nelson	321	331	Louisiana	234	243	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Ben Nelson	321	331	South Carolina	192	206	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Lindsey Graham	218	232	Georgia	268	275	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Lindsey Graham	218	232	South Dakota	156	168	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
John Thune	180	190	Louisiana	234	243	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Bob Corker	358	368	Nebraska	303	311	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Olympics	194	202	Olympic	140	147	NYT__ENG__20080802.0083.LDC2009T13	/people/person/nationality	40	"From the very beginning, the Olympics were exploited by the ruling classes of the nations in which they were held," David Wallechinsky, an Olympic historian, wrote in "The Complete Book of the Olympics."	n
Ohio	8	12	Pro Football Hall of Fame	49	74	NYT__ENG__20080802.0122.LDC2009T13	/people/person/nationality	1	Canton, Ohio -- There are six new members of the Pro Football Hall of Fame, which meant six well-rehearsed speeches from the honored on Saturday, and six more discourses from their presenters.	n
Olympic Games	161	174	4x400-meter	117	128	NYT__ENG__20080802.0089.LDC2009T13	/organization/organization/founders	2	The International Olympic Committee on Saturday disqualified the sprinter Antonio Pettigrew and the rest of the U.S. 4x400-meter relay team from the 2000 Sydney Olympic Games because Pettigrew admitted using illegal performance-enhancing drugs at those games.	n
Securities	69	79	Citigroup	28	37	NYT__ENG__20080802.0009.LDC2009T13	/organization/organization/founders	4	The news came on a day that Citigroup disclosed in a filing that the Securities and Exchange Commission and several state agencies, led by the Texas State Securities Board, were also investigating its auction-rate securities practices.	n
McCain	35	41	Tampa Bay	17	26	NYT__ENG__20080802.0128.LDC2009T13	/people/person/place_of_birth	7	In all-important Tampa Bay, it was McCain 47 percent and Obama 43 percent.	n
Christine Albanel	116	133	French culture	91	105	NYT__ENG__20080802.0120.LDC2009T13	/people/person/ethnicity	4	"We have lost a legendary figure in the world of art, collecting and publishing," said the French culture minister, Christine Albanel.	n
Kibaki	145	151	Kenya	53	58	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	n
Republicans	50	61	Sen.	86	90	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	12	While most of the attention in Florida was on the Republicans, Democratic voters gave Sen. Hillary Rodham Clinton a victory in a virtually uncontested race.	n
Republicans	50	61	Sen.	86	90	NYT__ENG__20080130.0029.LDC2009T13	/people/person/nationality	7	While most of the attention in Florida was on the Republicans, Democratic voters gave Sen. Hillary Rodham Clinton a victory in a virtually uncontested race.	n
PG-13	8	13	sexual	15	21	NYT__ENG__20080130.0127.LDC2009T13	/people/person/nationality	29	Rating: PG-13; sexual content, profanity	n
sexual	15	21	PG-13	8	13	NYT__ENG__20080130.0127.LDC2009T13	/people/person/nationality	29	Rating: PG-13; sexual content, profanity	n
American Idol	39	52	song	71	75	NYT__ENG__20080130.0098.LDC2009T13	/people/person/religion	8	This year, they're taking a page from "American Idol" with an original song contest winner who'll appear in a commercial - and get a recording contract.	n
Mohammed	30	38	Mosul	111	116	NYT__ENG__20080130.0174.LDC2009T13	/people/person/nationality	3	A Defense Ministry spokesman, Mohammed al-Askeri, told reporters that the goal of Iraqi military operations in Mosul was to oust al-Qaida in Mesopotamia from the city and prevent its fighters from returning.	n
North Dakota	68	80	elections	130	139	NYT__ENG__20080130.0226.LDC2009T13	/people/person/religion	36	We're more concerned about stopping people from buying elections in North Dakota than whether people here should be trying to buy elections elsewhere."	n
accounting	81	91	billion	56	63	NYT__ENG__20080130.0270.LDC2009T13	/people/person/nationality	18	Sales of books and other media grew 33 percent to $3.33 billion for the quarter, accounting for 59 percent of Amazon's total revenue.	n
Geoffrey Pope	3	16	Detroit	32	39	NYT__ENG__20080130.0205.LDC2009T13	/people/person/nationality	59	DB Geoffrey Pope; University of Detroit Jesuit, Eastern Michigan, transferred to Howard	n
Geneva	51	57	WHO	29	32	NYT__ENG__20080130.0210.LDC2009T13	/people/person/religion	7	Nevertheless, officials from WHO, a U.N. agency in Geneva, said they were troubled by the discovery.	n
Mohammed	47	55	Baghdad	83	90	NYT__ENG__20080130.0170.LDC2009T13	/people/person/nationality	1	IRAQI TROOPS MASS FOR OPERATION IN MOSUL Abeer Mohammed contributed reporting from Baghdad, and Iraqi employees of The New York Times from Mosul, Kirkuk, Baghdad and Hilla.	n
Mohammed	30	38	Mosul	111	116	NYT__ENG__20080130.0170.LDC2009T13	/people/person/nationality	4	A Defense Ministry spokesman, Mohammed al-Askeri, told reporters that the goal of Iraqi military operations in Mosul was to oust al-Qaida in Mesopotamia from the city and prevent its fighters from returning.	n
United States	101	114	pharmaceutical	27	41	NYT__ENG__20080130.0187.LDC2009T13	/people/person/religion	2	A huge state-owned Chinese pharmaceutical company that exports to dozens of countries, including the United States, is at the center of a nationwide drug scandal after nearly 200 Chinese cancer patients were paralyzed or otherwise harmed last summer by contaminated leukemia drugs.	n
credit	144	150	home loans	118	128	NYT__ENG__20080130.0195.LDC2009T13	/people/person/children	4	Many investors are concerned that bond insurers will be forced to renege on their guarantees of bonds linked to risky home loans, worsening the credit problems facing the financial industry.	n
credit	144	150	loans	123	128	NYT__ENG__20080130.0195.LDC2009T13	/people/person/children	4	Many investors are concerned that bond insurers will be forced to renege on their guarantees of bonds linked to risky home loans, worsening the credit problems facing the financial industry.	n
Audi	0	4	Volkswagen	22	32	NYT__ENG__20080130.0102.LDC2009T13	/organization/organization/founders	12	Audi, a subsidiary of Volkswagen AG, is coming back to the game after nearly 20 years, with a Godfather-themed spot.	n
Jane Swift	203	213	Massachusetts	40	53	NYT__ENG__20080130.0236.LDC2009T13	/people/person/nationality	6	Romney enjoys the endorsement of former Massachusetts governor William F. Weld, but not of former governor Paul Cellucci, who supported former New York mayor Rudy Giuliani, nor of former acting governor Jane Swift, who backs McCain.	n
Jane Swift	203	213	Massachusetts governor	40	62	NYT__ENG__20080130.0236.LDC2009T13	/people/person/nationality	6	Romney enjoys the endorsement of former Massachusetts governor William F. Weld, but not of former governor Paul Cellucci, who supported former New York mayor Rudy Giuliani, nor of former acting governor Jane Swift, who backs McCain.	n
bank	30	34	euros	75	80	NYT__ENG__20080130.0277.LDC2009T13	/people/person/nationality	25	BNP Paribas, France's largest bank, said Wednesday that it had 589 million euros in costs linked to the credit crisis, including provisions to hedge its exposure to bond insurers.	n
net income	31	41	euros	83	88	NYT__ENG__20080130.0277.LDC2009T13	/people/person/nationality	26	That caused its fourth-quarter net income to fall 42 percent, to about one billion euros (now $1.49 billion).	n
Berlusconi	43	53	consensus	8	17	NYT__ENG__20080130.0206.LDC2009T13	/people/person/nationality	15	A broad consensus has formed -- even among Berlusconi's allies -- that the law institutionalizes instability by favoring small parties and making it difficult to achieve a decisive majority in the upper house, the Senate.	n
KGB	76	79	Putin	81	86	NYT__ENG__20080130.0155.LDC2009T13	/organization/organization/founders	13	In a speech on Wednesday to officials of the FSB, a successor agency to the KGB, Putin declared that agents had to be on guard for what he called foreign interference in Russia's affairs, especially during the presidential campaign.	n
John Edwards	215	227	New Hampshire primary	173	194	NYT__ENG__20080130.0012.LDC2009T13	/people/person/nationality	9	For his part, Obama has drawn large and enthusiastic crowds during his visits, most recently in Jersey City last month on the day after he finished second to Clinton in the New Hampshire primary and ahead of former John Edwards of North Carolina.	n
Justin Timberlake	155	172	commercial	123	133	NYT__ENG__20080130.0177.LDC2009T13	/people/person/ethnicity	13	The commercials include, in addition to FedEx, spots for PepsiCo beverages like Amp Energy and Diet Pepsi Max as well as a commercial featuring the singer Justin Timberlake "having a lot of fun with himself and his reputation," Lubars said, on behalf of Pepsi Stuff, a music promotion sponsored by Pepsi-Cola and Amazon.com.	n
Mir space station	74	91	Russia	128	134	NYT__ENG__20010320.0381.LDC2007T07	/people/person/nationality	13	He underwent nine months of training at Star City in Russia to fly to the Mir space station, but those plans were canceled when Russia decided to bring down the aging, trouble-prone station, an action now planned for Friday.	n
Alexander Borodin	134	151	Baghdad	190	197	NYT__ENG__20080802.0003.LDC2009T13	/people/person/nationality	7	The music, which included the songs "Stranger in Paradise" and "Baubles, Bangles and Beads," was adapted from the symphonic scores of Alexander Borodin, but the story, a florid fable set in Baghdad at the time of "The Arabian Nights," was replete with groan-worthy double entendres and staged with grand spectacle and lots of leggy harem girls.	n
